"a","ShowYourWork Init","","","000","ShowYourWork Init","1.1.2 for 2021-2022 @t1","0"
"k","i",,"132","138443","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","r","","132","138490","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","r",,"133","138494","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","c","","133","138712","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","c",,"134","138716","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","l","","134","138848","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","l",,"135","138854","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","e","","135","138936","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","e",,"136","138942","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","(","","136","140943","flower.py","1.1.2 for 2021-2022 @t1","0"
"e",")","","137","140946","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","(",,"137","140947","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","5","","137","142705","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","5",,"138","142707","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","0","","138","142827","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","0",,"139","142828","flower.py","1.1.2 for 2021-2022 @t1","0"
"e",""," ","62","169455","flower.py","1.1.2 for 2021-2022 @t1","0"
"a","Enter",,,"228844","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","
","","143","228848","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","t","","140","229607","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","t",,"141","229608","flower.py","1.1.2 for 2021-2022 @t1","0"
"e"," ","","141","229627","flower.py","1.1.2 for 2021-2022 @t1","0"
"e",""," ","141","229699","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","u","","141","229700","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","u",,"142","229700","flower.py","1.1.2 for 2021-2022 @t1","0"
"e"," ","","142","229723","flower.py","1.1.2 for 2021-2022 @t1","0"
"e",""," ","142","229866","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","r","","142","229867","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","r",,"143","229873","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","t","","143","229962","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","t",,"144","230012","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","l","","144","230112","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","l",,"145","230116","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","e","","145","230224","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","e",,"146","230231","flower.py","1.1.2 for 2021-2022 @t1","0"
"e",".","","146","230932","flower.py","1.1.2 for 2021-2022 @t1","0"
"k",".",,"147","230933","flower.py","1.1.2 for 2021-2022 @t1","0"
"e"," ","","147","230965","flower.py","1.1.2 for 2021-2022 @t1","0"
"e",""," ","147","231323","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","d","","147","231324","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","d",,"148","231330","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","o","","148","231397","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","o",,"149","231406","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","n","","149","231497","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","n",,"150","231508","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","w","","150","231590","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","w",,"151","231601","flower.py","1.1.2 for 2021-2022 @t1","0"
"a","Backspace",,,"232477","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","","w","150","232481","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","e","","150","233300","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","e",,"151","233300","flower.py","1.1.2 for 2021-2022 @t1","0"
"e"," ","","151","233314","flower.py","1.1.2 for 2021-2022 @t1","0"
"a","Enter",,,"236667","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","
","","140","236670","flower.py","1.1.2 for 2021-2022 @t1","0"
"e",""," ","152","236670","flower.py","1.1.2 for 2021-2022 @t1","0"
"a","Backspace",,,"248239","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","","turtle.done","141","248244","flower.py","1.1.2 for 2021-2022 @t1","0"
"a","Backspace",,,"249866","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","","
","144","249871","flower.py","1.1.2 for 2021-2022 @t1","0"
"a","Enter",,,"852257","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","
","","144","852262","flower.py","1.1.2 for 2021-2022 @t1","0"
"a","Backspace",,,"859790","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","","
","144","859793","flower.py","1.1.2 for 2021-2022 @t1","0"
"a","Backspace",,,"861104","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","","
","143","861106","flower.py","1.1.2 for 2021-2022 @t1","0"
"a","Backspace",,,"864116","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","","
","142","864119","flower.py","1.1.2 for 2021-2022 @t1","0"
"a","Backspace",,,"864458","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","","
","141","864467","flower.py","1.1.2 for 2021-2022 @t1","0"
"a","Backspace",,,"869193","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","","
","140","869196","flower.py","1.1.2 for 2021-2022 @t1","0"
"a","Enter",,,"871815","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","
","","140","871818","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","t","","140","873098","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","t",,"141","873099","flower.py","1.1.2 for 2021-2022 @t1","0"
"e"," ","","141","873121","flower.py","1.1.2 for 2021-2022 @t1","0"
"e",""," ","141","873212","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","u","","141","873213","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","u",,"142","873212","flower.py","1.1.2 for 2021-2022 @t1","0"
"e"," ","","142","873227","flower.py","1.1.2 for 2021-2022 @t1","0"
"e",""," ","142","873283","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","r","","142","873284","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","r",,"143","873283","flower.py","1.1.2 for 2021-2022 @t1","0"
"e"," ","","143","873298","flower.py","1.1.2 for 2021-2022 @t1","0"
"e",""," ","143","873535","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","t","","143","873536","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","t",,"144","873542","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","l","","144","873694","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","l",,"145","873701","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","e","","145","873819","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","e",,"146","873823","flower.py","1.1.2 for 2021-2022 @t1","0"
"e",".","","146","874549","flower.py","1.1.2 for 2021-2022 @t1","0"
"k",".",,"147","874550","flower.py","1.1.2 for 2021-2022 @t1","0"
"e"," ","","147","874581","flower.py","1.1.2 for 2021-2022 @t1","0"
"e",""," ","147","875026","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","d","","147","875027","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","d",,"148","875033","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","o","","148","875101","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","o",,"149","875114","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","n","","149","875176","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","n",,"150","875187","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","w","","150","875256","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","w",,"151","875264","flower.py","1.1.2 for 2021-2022 @t1","0"
"a","Backspace",,,"875885","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","","w","150","875887","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","e","","150","876023","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","e",,"151","876023","flower.py","1.1.2 for 2021-2022 @t1","0"
"e"," ","","151","876042","flower.py","1.1.2 for 2021-2022 @t1","0"
"e",""," ","151","877669","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","(","","151","877670","flower.py","1.1.2 for 2021-2022 @t1","0"
"e",")","","152","877671","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","(",,"152","877671","flower.py","1.1.2 for 2021-2022 @t1","0"
"k",")",,"153","877758","flower.py","1.1.2 for 2021-2022 @t1","0"
"r","Start",,,"890554","flower.py","1.1.2 for 2021-2022 @t1","0"
"r","Exit","0",,"895641","flower.py","1.1.2 for 2021-2022 @t1","0"
"a","Enter",,,"898315","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","
","","140","898319","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","t",,"141","898756","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","t","","140","898756","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","urtle.done ","","141","898771","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","","urtle.done","141","898771","flower.py","1.1.2 for 2021-2022 @t1","0"
"e",""," ","141","898881","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","u","","141","898882","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","u",,"142","898882","flower.py","1.1.2 for 2021-2022 @t1","0"
"e"," ","","142","898903","flower.py","1.1.2 for 2021-2022 @t1","0"
"e",""," ","142","898994","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","r","","142","898995","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","r",,"143","899006","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","t","","143","899068","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","t",,"144","899078","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","l","","144","899187","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","l",,"145","899213","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","e","","145","899302","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","e",,"146","899325","flower.py","1.1.2 for 2021-2022 @t1","0"
"e",".","","146","899791","flower.py","1.1.2 for 2021-2022 @t1","0"
"k",".",,"147","899792","flower.py","1.1.2 for 2021-2022 @t1","0"
"e"," ","","147","899808","flower.py","1.1.2 for 2021-2022 @t1","0"
"e",""," ","147","900282","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","h","","147","900283","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","h",,"148","900287","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","i","","148","900449","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","i",,"149","900458","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","d","","149","900656","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","d",,"150","900661","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","e","","150","900775","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","e",,"151","900779","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","t","","151","901091","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","t",,"152","901095","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","u","","152","901241","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","u",,"153","901247","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","r","","153","901600","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","r",,"154","901603","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","t","","154","901875","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","t",,"155","901879","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","l","","155","902041","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","l",,"156","902044","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","e","","156","902205","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","e",,"157","902210","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","(","","157","902831","flower.py","1.1.2 for 2021-2022 @t1","0"
"e",")","","158","902832","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","(",,"158","902832","flower.py","1.1.2 for 2021-2022 @t1","0"
"k",")",,"159","902900","flower.py","1.1.2 for 2021-2022 @t1","0"
"r","Start",,,"905263","flower.py","1.1.2 for 2021-2022 @t1","0"
"r","Exit","0",,"909569","flower.py","1.1.2 for 2021-2022 @t1","0"
"a","Enter",,,"1728690","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","
","","160","1728698","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","t","","160","1732361","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","t",,"161","1732362","flower.py","1.1.2 for 2021-2022 @t1","0"
"e"," ","","161","1732386","flower.py","1.1.2 for 2021-2022 @t1","0"
"e",""," ","161","1732683","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","u","","161","1732684","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","u",,"162","1732690","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","r","","162","1733086","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","r",,"163","1733100","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","t","","163","1733334","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","t",,"164","1733344","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","l","","164","1733830","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","l",,"165","1733836","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","e","","165","1734305","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","e",,"166","1734311","flower.py","1.1.2 for 2021-2022 @t1","0"
"e",".","","166","1735014","flower.py","1.1.2 for 2021-2022 @t1","0"
"k",".",,"167","1735014","flower.py","1.1.2 for 2021-2022 @t1","0"
"e"," ","","167","1735035","flower.py","1.1.2 for 2021-2022 @t1","0"
"e",""," ","167","1738589","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","p","","167","1738590","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","p",,"168","1738600","flower.py","1.1.2 for 2021-2022 @t1","0"
"a","Backspace",,,"1740107","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","","p","167","1740110","flower.py","1.1.2 for 2021-2022 @t1","0"
"a","Backspace",,,"1740326","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","",".","166","1740327","flower.py","1.1.2 for 2021-2022 @t1","0"
"a","Backspace",,,"1740527","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","","e","165","1740530","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","=","","165","1740800","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","=",,"166","1740801","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","=","","166","1741031","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","=",,"167","1741032","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","\","","167","1741553","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","\",,"168","1741553","flower.py","1.1.2 for 2021-2022 @t1","0"
"a","Backspace",,,"1741810","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","","\","167","1741818","flower.py","1.1.2 for 2021-2022 @t1","0"
"a","Backspace",,,"1741995","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","","=","166","1741997","flower.py","1.1.2 for 2021-2022 @t1","0"
"a","Backspace",,,"1742222","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","","=","165","1742227","flower.py","1.1.2 for 2021-2022 @t1","0"
"a","Backspace",,,"1742408","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","","l","164","1742410","flower.py","1.1.2 for 2021-2022 @t1","0"
"a","Backspace",,,"1742594","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","","t","163","1742597","flower.py","1.1.2 for 2021-2022 @t1","0"
"a","Backspace",,,"1742792","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","","r","162","1742822","flower.py","1.1.2 for 2021-2022 @t1","0"
"a","Backspace",,,"1743000","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","","u","161","1743003","flower.py","1.1.2 for 2021-2022 @t1","0"
"a","Backspace",,,"1743258","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","","t","160","1743260","flower.py","1.1.2 for 2021-2022 @t1","0"
"a","Backspace",,,"1743606","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","","
","160","1743624","flower.py","1.1.2 for 2021-2022 @t1","0"
"a","Enter",,,"1749187","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","
","","140","1749190","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","t","","140","1750158","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","t",,"141","1750159","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","urtle.hideturtle()","","141","1750174","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","","urtle.hideturtle()","141","1750174","flower.py","1.1.2 for 2021-2022 @t1","0"
"e"," ","","141","1750175","flower.py","1.1.2 for 2021-2022 @t1","0"
"e",""," ","141","1750391","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","u","","141","1750392","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","u",,"142","1750398","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","r","","142","1750979","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","r",,"143","1750991","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","t","","143","1751216","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","t",,"144","1751227","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","l","","144","1752505","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","l",,"145","1752512","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","e","","145","1753099","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","e",,"146","1753104","flower.py","1.1.2 for 2021-2022 @t1","0"
"e",".","","146","1753631","flower.py","1.1.2 for 2021-2022 @t1","0"
"k",".",,"147","1753632","flower.py","1.1.2 for 2021-2022 @t1","0"
"e"," ","","147","1753650","flower.py","1.1.2 for 2021-2022 @t1","0"
"e",""," ","147","1754518","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","p","","147","1754519","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","p",,"148","1754530","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","e","","148","1755570","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","e",,"149","1755597","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","n","","149","1755917","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","n",,"150","1755926","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","u","","150","1756301","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","u",,"151","1756310","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","p","","151","1756663","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","p",,"152","1756670","flower.py","1.1.2 for 2021-2022 @t1","0"
"a","Choose Lookup Item Replace",,,"1758241","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","(","","152","1758276","flower.py","1.1.2 for 2021-2022 @t1","0"
"e",")","","153","1758279","flower.py","1.1.2 for 2021-2022 @t1","0"
"a","Indent Selection",,,"1786434","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","    ","","82","1786440","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","    ","","103","1786441","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","    ","","130","1786442","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","    ","","152","1786443","flower.py","1.1.2 for 2021-2022 @t1","0"
"a","Enter",,,"1790323","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","
","","82","1790326","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","f",,"83","1791753","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","f","","82","1791752","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","    ","","140","1791777","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","","f
    ","82","1791777","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","","    ","99","1791777","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","","    ","122","1791777","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","turtle.circle(50)
","","122","1791778","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","    ","","122","1791777","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","","ircle(50","130","1791777","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","olor(""purple""","","130","1791778","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","","color(""purple""","106","1791777","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","pendown(","","106","1791778","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","","turtle.pendown()
","82","1791777","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","f 
    ","","82","1791778","flower.py","1.1.2 for 2021-2022 @t1","0"
"e",""," ","83","1791882","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","o","","83","1791883","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","o",,"84","1791895","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","r","","84","1791933","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","r",,"85","1791944","flower.py","1.1.2 for 2021-2022 @t1","0"
"e"," ","","85","1792052","flower.py","1.1.2 for 2021-2022 @t1","0"
"k"," ",,"86","1792052","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","o","","86","1792258","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","o",,"87","1792259","flower.py","1.1.2 for 2021-2022 @t1","0"
"e"," ","","87","1792276","flower.py","1.1.2 for 2021-2022 @t1","0"
"e",""," ","87","1792421","flower.py","1.1.2 for 2021-2022 @t1","0"
"e"," ","","87","1792429","flower.py","1.1.2 for 2021-2022 @t1","0"
"k"," ",,"88","1792429","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","o",,"89","1792672","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","o","","88","1792671","flower.py","1.1.2 for 2021-2022 @t1","0"
"e"," ","","89","1792701","flower.py","1.1.2 for 2021-2022 @t1","0"
"a","Backspace",,,"1793378","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","","o ","88","1793381","flower.py","1.1.2 for 2021-2022 @t1","0"
"a","Backspace",,,"1793528","flower.py","1.1.2 for 2021-2022 @t1","0"
"e",""," ","87","1793529","flower.py","1.1.2 for 2021-2022 @t1","0"
"a","Backspace",,,"1793715","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","","o","86","1793717","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","i","","86","1794278","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","i",,"87","1794278","flower.py","1.1.2 for 2021-2022 @t1","0"
"e"," ","","87","1794294","flower.py","1.1.2 for 2021-2022 @t1","0"
"e",""," ","87","1794461","flower.py","1.1.2 for 2021-2022 @t1","0"
"e"," ","","87","1794470","flower.py","1.1.2 for 2021-2022 @t1","0"
"k"," ",,"88","1794473","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","i","","88","1794579","flower.py","1.1.2 for 2021-2022 @t1","0"
